domain;pdbid;datatype;IBS;IBS;IBS;IBS;IBS;IBS;nonIBS;nonIBS;nonIBS;nonIBS;nonIBS;nonIBS
ANNEXIN;Q9UJ72;alfafold;8;6;0;0;0;0;23;16;3;0;0;0
C2;Q9UJD0;alfafold;6;4;1;0;0;0;22;15;2;0;0;0
PH;Q9UKG1;alfafold;10;7;1;0;0;0;26;16;2;0;0;0
PH;Q9UKW4;alfafold;5;4;0;0;0;0;5;4;1;0;0;0
PH;Q9ULL1;alfafold;8;8;1;0;0;0;27;20;3;0;0;0
PH;Q9ULM0;alfafold;13;9;0;0;0;0;22;12;1;0;0;0
PH;Q9UNA1;alfafold;12;7;1;0;0;0;22;16;0;0;0;0
PX;Q9UNH7;alfafold;15;12;0;0;0;0;24;19;2;0;0;0
PH;Q9UPQ3;alfafold;8;6;1;0;0;0;25;18;6;0;0;0
PH;Q9UPR0;alfafold;15;11;2;0;0;0;23;19;0;0;0;0
PH;Q9UPU7;alfafold;8;7;2;0;0;0;21;13;2;0;0;0
C2;Q9UPW8;alfafold;11;8;2;0;0;0;15;13;0;0;0;0
PH;Q9UQ16;alfafold;15;8;2;0;0;0;29;18;3;0;0;0
PH;Q9UQC2;alfafold;8;8;0;0;0;0;29;17;1;0;0;0
C2;Q9USG8;alfafold;13;8;1;0;0;0;27;23;5;0;0;0
PX;Q9USM8;alfafold;12;10;1;0;0;0;23;18;2;0;0;0
PX;Q9USN1;alfafold;10;9;2;0;0;0;23;17;0;0;0;0
C2;Q9UT00;alfafold;12;7;1;0;0;0;25;21;2;0;0;0
PH;Q9UUE2;alfafold;13;9;1;0;0;0;23;15;2;0;0;0
PH;Q9V4P1;alfafold;14;10;2;0;0;0;20;15;1;0;0;0
C2;Q9V853;alfafold;10;6;2;0;0;0;20;15;3;0;0;0
PX;Q9VB25;alfafold;8;7;2;0;0;0;29;19;1;0;0;0
C2;Q9VBY8;alfafold;12;7;3;0;0;0;24;24;6;0;0;0
C2;Q9VKJ9;alfafold;10;7;2;0;0;0;27;23;2;0;0;0
PH;Q9VS24;alfafold;8;6;3;0;0;0;26;21;2;0;0;0
C2;Q9VVI3;alfafold;12;8;3;0;0;0;24;19;3;0;0;0
ANNEXIN;Q9VXG4;alfafold;8;5;0;0;0;0;24;17;3;0;0;0
PH;Q9VZI3;alfafold;12;8;2;0;0;0;24;16;2;0;0;0
PH;Q9VZZ9;alfafold;10;9;1;0;0;0;25;20;1;0;0;0
START;Q9W145;alfafold;11;8;3;0;0;0;30;22;0;0;0;0
PH;Q9W1B0;alfafold;9;7;2;0;0;0;20;15;3;0;0;0
PH;Q9W5D0;alfafold;7;6;0;0;0;0;30;19;0;0;0;0
PH;Q9WTQ1;alfafold;9;7;1;0;0;0;19;16;2;0;0;0
PH;Q9WTR8;alfafold;13;9;1;0;0;0;23;18;4;0;0;0
PH;Q9WU68;alfafold;11;8;2;0;0;0;34;17;2;0;0;0
PH;Q9WUA6;alfafold;11;9;3;0;0;0;28;18;2;0;0;0
PH;Q9WV52;alfafold;10;7;0;0;0;0;29;20;0;0;0;0
PX;Q9WV80;alfafold;17;13;3;0;0;0;24;17;1;1;0;0
PH;Q9WVE9;alfafold;14;9;1;0;0;0;36;32;4;0;0;0
ANNEXIN;Q9WVJ3;alfafold;10;6;2;0;0;0;21;19;2;0;0;0
ANNEXIN;Q9XEE2;alfafold;9;7;1;0;0;0;20;13;0;1;0;0
PH;Q9XTG7;alfafold;10;7;1;0;0;0;30;22;1;0;0;0
PH;Q9XTN2;alfafold;12;7;1;1;0;0;28;19;4;0;0;0
PH;Q9XTT4;alfafold;13;8;1;0;0;0;23;18;1;0;0;0
C2;Q9XUB9;alfafold;10;6;1;0;0;0;24;23;2;0;0;0
PH;Q9XWN6;alfafold;11;9;1;0;0;0;26;20;2;0;0;0
PH;Q9XX14;alfafold;9;8;1;0;0;0;25;19;8;0;0;0
PH;Q9XXH8;alfafold;6;6;2;0;0;0;25;18;3;0;0;0
C2;Q9Y0H4;alfafold;12;9;2;0;0;0;19;19;4;0;0;0
START;Q9Y0T2;alfafold;16;12;2;0;0;0;31;27;5;0;0;0
C2;Q9Y2J0;alfafold;3;2;0;0;0;0;23;20;4;0;0;0
START;Q9Y365;alfafold;8;8;1;0;0;0;34;23;4;0;0;0
PH;Q9Y4F1;alfafold;8;7;0;0;0;0;21;17;2;0;0;0
PH;Q9Y4G2;alfafold;5;3;2;0;0;0;14;11;1;0;0;0
PH;Q9Y4H2;alfafold;13;7;0;0;0;0;28;19;1;2;1;0
PH;Q9Y5S2;alfafold;6;4;0;0;0;0;18;14;2;0;0;0
PX;Q9Y5W8;alfafold;9;7;1;0;0;0;29;23;3;0;0;0
PX;Q9Y5X2;alfafold;7;7;3;0;0;0;18;14;2;0;0;0
PX;Q9Y5X3;alfafold;16;12;0;0;0;0;24;19;1;0;0;0
PH;Q9Y7J9;alfafold;10;8;1;0;0;0;27;19;4;0;0;0
PX;Q9Y7N9;alfafold;11;9;2;0;0;0;18;14;2;0;0;0
PH;Q9Y7U5;alfafold;11;8;1;0;0;0;23;20;5;0;0;0
PH;Q9Y7U6;alfafold;8;6;0;0;0;0;21;17;2;0;0;0
PH;Q9Z0R4;alfafold;13;8;1;0;0;0;34;31;4;0;0;0
PH;Q9Z0R6;alfafold;13;9;1;0;0;0;31;29;5;0;0;0
PH;Q9Z0Y7;alfafold;13;8;0;0;0;0;33;18;3;1;0;0
C2DIS;Q9Z100;alfafold;10;6;3;0;0;0;30;23;1;0;0;0
C2;Q9Z140;alfafold;11;7;2;0;0;0;22;18;3;0;0;0
C2;Q9Z1B3;alfafold;5;4;0;0;0;0;28;23;6;0;0;0
PH;Q9Z1I6;alfafold;13;8;3;0;0;0;22;13;1;0;0;0
C2;Q9Z1L0;alfafold;13;13;0;0;0;0;34;27;6;0;0;0
C2DIS;Q9Z1L4;alfafold;13;8;3;0;0;0;36;25;3;0;0;0
C2;Q9Z1N9;alfafold;8;6;1;0;0;0;16;15;1;0;0;0
PH;Q9Z1S8;alfafold;10;10;1;0;0;0;25;15;1;0;0;0
PH;Q9Z1T4;alfafold;10;8;2;0;0;0;20;15;2;0;0;0
C2;Q9Z1X1;alfafold;11;8;2;0;0;0;23;21;3;0;0;0
PH;Q9Z200;alfafold;10;8;0;0;0;0;15;9;1;0;0;0
PH;Q9Z206;alfafold;8;7;2;0;0;0;23;17;1;0;0;0
PH;Q9Z268;alfafold;14;10;3;0;0;0;23;18;0;0;0;0
PH;Q9Z280;alfafold;12;11;2;0;0;0;16;13;1;0;0;0
START;Q9ZU11;alfafold;6;6;1;0;0;0;42;28;1;0;0;0
START;Q9ZV65;alfafold;9;7;1;0;0;0;33;19;0;0;0;0
C2;Q9ZVF1;alfafold;11;7;1;0;0;0;23;17;4;0;0;0
C2;Q9ZVT9;alfafold;9;6;1;0;0;0;24;19;2;0;0;0
PH;S4R1M9;alfafold;9;7;2;0;0;0;26;17;1;0;0;0
